Production
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1417.4
2799.4
3350.6
5740.3
6942
4442.2
3879.1
107.25
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
189.35
1674.4
1024.7
1474.3
4187.2
2959.3
3968.1
2707.9
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1943.2
1911.5
5771.7
7363.9
7313.5
4583.7
3906.7
1742.8
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
110.08
266.79
541.21
436.11
579.27
559.2
468.73
36.067
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1901.7
2354.4
5726.4
7606.6
7798.4
6426.3
5158.6
2927.5
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
18.092
271.06
198.31
2393.9
4363.1
2137.1
1980.2
89.981
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
208.91
1280.6
1047
2068.2
821.24
738.71
2240.1
502.9
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
691.59
2375.5
1213.3
2488.8
972.99
557.55
494.31
116.84
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1281.4
2030.6
1363
2687.6
4268.1
6017.6
3343.9
2810.8
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2008.4
3778.8
4581.7
5623.2
4618.2
1615.6
3426.2
2373.3
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
298.86
1970.8
5241.5
5973.6
2633
1594.6
946.22
334.98
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
36.045
278.78
529.48
321.64
437.01
409.52
391.48
160.34
17.8
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1944.9
2762.9
3398.9
3866.2
4681.6
4537.5
4456.3
1419.4
113.87
0
0
0
0
0
0
0
0
0
0
0
0
0
0
81.197
774.86
458.77
510.77
1947.3
1095.3
1852.9
3183.9
2897.7
106.48
0
0
0
0
0
0
0
0
0
0
0
0
0
0
150.04
2461.7
5578
7502.1
8153.3
6736.5
7417.8
6067.7
3684.9
123.26
0
0
0
0
0
0
0
0
0
0
0
0
0
0
62.022
123.97
3719.5
3706.2
1152.9
1358.2
1924.6
317.54
132.27
123.52
0
0
0
0
0
0
0
0
0
0
0
0
0
0
143.59
1627.2
2272
2202.7
1003.3
564.54
752.05
711.36
186.62
151.75
0
0
0
0
0
0
0
0
0
0
0
0
0
0
44.831
666.81
902.14
1749.1
536.54
1046.3
652.41
785.3
437.27
151.57
0
0
0
0
0
0
0
0
0
0
0
0
0
0
352.64
468.73
1852.3
2214.9
2141.5
4455.1
6143.4
3649.8
2553.1
942.49
0
0
0
0
0
0
0
0
0
0
0
0
0
0
155.81
1992
4010.3
6231.4
5897.6
1978
1213.4
968.31
1787.5
178.95
0
0
0
0
0
0
0
0
0
0
0
0
0
0
190.91
959.99
934.93
839.78
270.1
1006.9
3356.9
1363.2
785.37
80.768
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1113.7
2887.2
6128.1
5979.5
8525.5
8280.4
7752.5
5270.7
3717.1
351.13
0
0
0
0
0
0
0
0
0
0
0
0
0
0
924.55
1875.7
2746.4
7017
8941.3
8803.7
7847.4
6541.5
4256.8
1650.2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
141.98
1001.9
2412.1
1247.6
1486
1568.9
3340.7
742.7
123.71
406.42
0
0
0
0
0
0
0
0
0
0
0
0
0
0
80.41
622.65
4396
5309.9
4294.7
942.65
856.36
583.02
291.6
220.98
0
0
0
0
0
0
0
0
0
0
0
0
0
0
474.73
515.89
1344.4
3142
5324.4
4762.6
2936.3
3425.3
1580.3
859.59
0
0
0
0
0
0
0
0
0
0
0
0
0
0
852.08
2993.2
4502
7822.7
7333.6
8262.7
6594
4912.6
2374.2
1258.7
0
0
0
0
0
0
0
0
0
0
0
0
0
0
790.68
647.1
1099.6
1429.8
1085.9
2358.4
3208.6
4091.1
2267.3
1282.5
0
0
0
0
0
0
0
0
0
0
0
0
0
0
208.66
2622.6
2565.2
1632.1
3173.8
6491.4
1734.8
1208.7
1149.8
1126.8
0
0
0
0
0
0
0
0
0
0
0
0
0
0
719.49
3315.3
5978.2
8122.4
9340.9
9470
8171.2
5018.7
4049.9
1477.5
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2378.6
4885
6786.1
8383.7
8198.7
5904.6
7025.5
5352
4032.7
1582.3
0
0
0
0
0
0
0
0
0
0
0
0
0
0
415.47
1139.2
1224.5
774.29
3611.6
5399.4
6318.1
5823.3
4298.7
965.24
0
0
0
0
0
0
0
0
0
0
0
0
0
0
426.22
1546.2
1556.6
5164.3
4302
3296.6
2450.4
1439.2
4099.9
991.6
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1679.8
2419.6
1883.6
4691.2
3173.5
6316.4
6394
6196.2
3969.8
1302.2
0
0
0
0
0
0
0
0
0
0
0
0
0
99.912
2060.4
3873.1
4461.7
2365.3
1046.4
928.37
3086.6
2841.3
554.35
131.99
0
0
0
0
0
0
0
0
0
0
0
0
0
108.39
233.26
528.23
178.26
1834.1
5588.9
7662.1
6160.6
1878.4
500.5
616.91
96.908
0
0
0
0
0
0
0
0
0
0
0
0
0
267.24
561.03
3807.6
1729.3
773.87
1249.1
1123.9
3850
1448.8
768.73
70.436
0
0
0
0
0
0
0
0
0
0
0
0
88.708
1505
1786.3
2503.6
2789.5
1570.8
685.1
717.62
78.74
499.14
1051.4
96.646
0
0
0
0
0
0
0
0
0
0
0
0
186.06
1980.9
3462.6
6377.4
5578
5802.3
8381.2
8488
6894.9
4062.1
1463.7
165.12
0
0
0
0
0
0
0
0
0
0
0
0
531.62
2599
4464.5
6529.3
8540
9177.1
9164
8682.9
7195.2
4592.5
411.7
166.78
0
0
0
0
0
0
0
0
0
0
0
0
367.02
1227.4
4711.4
6776.5
8318
8724.4
7537.8
6427.6
6297.1
4351.7
2423.4
211.05
0
0
0
0
0
0
0
0
0
0
0
0
207.2
2529.3
2415
1278.3
1619.7
7509.3
4886.9
4482
6576.9
4114.6
1075.9
348.59
0
0
0
0
0
0
0
0
0
0
0
0
145.58
1112
1841.3
1730.5
5560.9
2314.2
2573.2
1732
2474
1663.7
494.24
132.59
0
0
0
0
0
0
0
0
0
0
0
0
171.01
1655.8
2432.4
4689.4
4661.7
7251.5
5574.2
5388.1
6384.4
2308.9
1778.6
400.43
0
0
0
0
0
0
0
0
0
0
0
0
169.75
608.08
1284.8
1611.2
949.46
1085.9
3251
2156.3
612.79
836.07
783.4
258
0
0
0
0
0
0
0
0
0
0
0
0
177.36
558.69
1484.3
946.62
741.36
1338.7
1026.4
43.731
637.51
576.38
400.86
35.017
0
0
0
0
0
0
0
0
0
0
0
0
198.02
843.14
499.88
967.79
1078.7
1722.6
695.77
544.9
560.61
358.92
472.44
105.18
0
0
0
0
0
0
0
0
0
0
0
0
759.47
2332.4
3969.9
6443
8351.2
8384.8
8384.4
8185.2
7195.3
5117.4
2487
511.79
0
0
0
0
0
0
0
0
0
0
0
0
402.56
1437.2
2499.8
4602.7
6934.5
5844.7
5258.1
4836.7
2418.2
2607.1
1204.8
130.84
0
0
0
0
0
0
0
0
0
0
0
0
944.12
1497.9
4394.4
7169.9
8970.7
9505.8
8594
7483.1
6359.1
4982
2567.6
498.83
0
0
0
0
0
0
0
0
0
0
0
0
528.54
2808.3
5710.7
7038.8
5131.6
1590.8
2926.1
3084.1
1916.2
1334.9
1167.8
495.6
0
0
0
0
0
0
0
0
0
0
0
0
142.23
906.12
1407
1038
1107
2391.5
1128.3
43.691
367.01
839.13
1230.3
341.58
0
0
0
0
0
0
0
0
0
0
0
0
195.57
248.53
888.94
817.82
1690.5
1309.5
1334.6
508.21
865.87
534.79
133.62
8.9159
0
0
0
0
0
0
0
0
0
0
0
0
594.65
976.22
4686.3
5316.2
4362.9
4183.9
7326.5
5561.4
3741.2
1809.5
1321.5
597.66
0
0
0
0
0
0
0
0
0
0
0
124.97
927.04
3239.8
5403.8
7482.6
8295.8
9859
9530.4
8954
7149.2
5268.9
2942.4
719.45
0
0
0
0
0
0
0
0
0
0
0
106.45
750.45
3112.2
5557.4
7248.6
8093.3
9063.9
7525.8
7013
5759.8
4621
2535.9
421.22
0
0
0
0
0
0
0
0
0
0
0
140.32
596.67
3287.8
3503.9
4611.1
4021.6
4450.7
5509.3
6969
2838.3
875.62
1413.9
563.92
0
0
0
0
0
0
0
0
0
0
0
169.96
1473.1
3863.6
5900.8
6510.4
5576.4
5494.2
6727.7
7030.9
5913.5
5132.1
3069.4
867.04
0
0
0
0
0
0
0
0
0
0
0
71.009
451.74
1686.7
2541.4
2531.7
2690.6
1374.2
4449.1
3313.4
2720.7
2974.4
988.35
609.26
0
0
0
0
0
0
0
0
0
0
0
207.11
1252.6
3222.6
4910.2
7804.6
8594
8572.2
9377.1
6919.4
5533.1
3567.6
1900.9
660.66
0
0
0
0
0
0
0
0
0
0
0
230.21
1048.4
2876.5
4354.2
5876.2
8556.8
7588.3
7399.4
7872.7
6472.7
3425
2755.6
811.82
0
0
0
0
0
0
0
0
0
0
0
204.93
1309.4
2562.8
4663.1
7230.9
8141.2
8900.6
9459.3
8304.1
7156.4
5177.3
2897.3
564.65
105.97
0
0
0
0
0
0
0
0
0
0
151.62
1064.2
3268.2
4922.2
7499.4
7884.9
9203.2
9780.1
8613
6709.7
5238.4
2486.1
468.12
166.58
0
0
0
0
0
0
0
0
0
0
150.89
1349.9
2984.7
5560.5
7078.8
7087.8
7946.3
8292.2
8735.6
7374.3
5333.6
3037.4
924.74
173.39
0
0
0
0
0
0
0
0
0
0
174.92
1008.2
1455.5
1167.4
2798
4026.9
4593.4
2827.4
244.52
1909.7
2617.3
1140.9
715.2
175.4
0
0
0
0
0
0
0
0
0
0
195.39
860.3
2028.4
4233.4
2342.8
3871.4
5097.9
3009.9
3669.7
1915.5
2529.7
1509.5
456.18
26.461
0
0
0
0
0
0
0
0
0
0
266.11
1058.4
1342
1358.2
2161
2626
4430.8
5781.4
7329.7
5862.9
3362.2
2774.9
793.99
186.45
0
0
0
0
0
0
0
0
0
0
215.06
518.2
988.78
1437.6
489.5
685.3
151.3
204.52
809.17
1287.4
649.12
559.86
532.44
71.518
0
0
0
0
0
0
0
0
0
0
215.83
1327
2836.3
1845.8
1824.6
2380.5
5718.5
4029.2
5758.2
6092.6
4589.9
1303.8
587.4
143.76
0
0
0
0
0
0
0
0
0
0
218.5
951.77
1629.8
1729.1
1748
4461.7
7187.6
7095.7
5963.1
3602.3
4041.1
1751.1
614.52
169.35
0
0
0
0
0
0
0
0
0
0
326.54
841.89
925.98
1642.4
2742.6
3959
1785.6
1216.9
267.87
2543.4
1616.2
1387.6
331.85
188.74
0
0
0
0
0
0
0
0
0
0
171.67
125.94
760.33
536.54
712.64
419.67
214.87
26.62
232.57
492.85
605.74
614.83
213.54
53.734
0
0
0
0
0
0
0
0
0
0
180.86
251.5
53.543
906.99
1049.3
1143.6
283.61
1373.7
1747.9
876.11
865.96
239.01
584.95
160.53
0
0
0
0
0
0
0
0
0
0
238.16
1997.6
3280.1
5481.9
7621
7346.6
6111.5
7401
6132.9
4734.4
3451.2
2488.4
1072.3
186.82
0
0
0
0
0
0
0
0
0
0
481.34
805.92
828.87
2534.1
5297.1
3518.1
4179.1
3983.1
4892.6
826.88
913.74
1754.9
805
131.47
0
0
0
0
0
0
0
0
0
70.373
447.17
1026.8
1448.9
1834.3
2474.1
2148.7
3382.9
3385.3
1804.9
3069.7
3292.4
3100.9
1044.1
204.84
0
0
0
0
0
0
0
0
0
89
485.11
1425.8
1755
1184.7
702.45
754.68
1851.4
3117.6
2405.7
1040.5
1209.9
657.36
175.51
35.165
0
0
0
0
0
0
0
0
0
188.46
296.11
1953.7
4345.4
6605.9
8305.7
9558
9902.6
9808.2
8907.4
6676.6
5347
2091.3
1003.2
264.97
0
0
0
0
0
0
0
0
0
163.44
511.37
1241.4
1840.6
3116.4
2682.5
3831.1
3802.4
4731.9
6416.4
5583
3326.9
1641.8
748.43
222.5
0
0
0
0
0
0
0
0
0
98.104
499.92
1380.7
2318.5
2159.5
2911.7
2545
5480
7906.1
5780
5094.2
3159.5
2115.6
1112.4
338.41
0
0
0
0
0
0
0
0
0
89.212
517.89
658.99
1901
2677.7
1663.7
3176.4
7657.5
4229.9
2020
3950.2
3462.9
3232.6
753.25
88.549
0
0
0
0
0
0
0
0
0
143.71
472.96
1550
3574.8
6277
7557.1
9487.2
9433.3
7616.2
8920.6
7301.1
5423.7
3073.1
1054.9
248.87
0
0
0
0
0
0
0
0
0
207.53
426.99
1891.7
2971
5374.6
7328.5
8378.7
8700.7
8774.1
8200
6367.3
4725
3235.4
1072.3
310.29
0
0
0
0
0
0
0
0
0
178.53
555.23
2081.9
3482.9
6320.8
8423.8
9101.6
9900
9920.6
8789.4
6047
4628.9
2726.1
926.58
400.64
0
0
0
0
0
0
0
0
0
188.18
598.6
1794.3
2484.7
2485.7
1714
3041.6
3849.7
6897.5
6489.1
3919.5
2376.6
1850.5
77.929
225.68
0
0
0
0
0
0
0
0
0
212.39
622.1
1432.8
2190.7
1600.3
853.54
2314
1939.3
2243.3
3278.1
4911.2
2574.8
1854.6
1078.9
290.81
0
0
0
0
0
0
0
0
0
70.924
500.5
480.75
52.064
457.37
2334.4
5036.4
5373.8
4423
2072.1
853.15
1361.4
1080.3
1021.1
310.26
0
0
0
0
0
0
0
0
0
233.72
652.96
2315.2
4522.4
4908.7
6647.6
6922.1
8035.7
7678.4
5633.9
4638.5
2975.5
1601.5
1013.2
398.93
140.58
0
0
0
0
0
0
0
0
215.14
481.6
2112.5
4344.1
5555.9
6805.1
8801.2
7753.4
8079.1
6778.7
5781.8
4443.6
2257.5
934.57
366.34
105.37
0
0
0
0
0
0
0
0
259.22
649.41
1066.6
3505.7
4196.4
6745.8
5348.7
3760.2
5172.2
1795.2
1897.4
1935.2
867.27
50.537
364.12
161.9
0
0
0
0
0
0
0
0
165.42
724.82
2094.9
2740.8
3366
5453.7
8637.2
5399.1
4341.5
2174
3813.2
4327.7
2676
1389.8
425.38
87.595
0
0
0
0
0
0
0
0
115.7
628.89
759.93
1051.5
2028.9
3296.3
1253.7
2118.9
2362.5
2060.4
1130.8
1132.9
915.01
192.13
210.23
35.208
0
0
0
0
0
0
0
0
278.37
760.61
2167.6
4677.7
6553.6
7684.6
8716.6
9552.4
9565.5
9027.2
7178.9
4991.3
3521.2
1284.1
343.92
210.09
0
0
0
0
0
0
0
0
153.01
394.52
445.13
2059.9
5111.8
4682.7
3591.2
3939.9
1936
2799
3740.4
2152.6
1155.8
424.02
150.53
124.97
0
0
0
0
0
0
0
0
253.39
731.85
2503.1
3867.3
6477.2
8316.1
7931.3
8067.7
7408.9
5963.8
5076.6
3759.7
2938.1
1371
266.94
169.2
0
0
0
0
0
0
0
0
381.46
393.12
603.22
2016.8
2708.7
3075.5
6046.3
4063.2
7418.3
2928.6
1803.6
1121.2
1447.7
1295.1
431.85
105.62
0
0
0
0
0
0
0
0
365.74
867.97
1566
3082.1
5173.3
6003.7
5575.8
8920.3
9321.7
8359.4
6107.2
4633
2500.5
1142.6
485.63
208.67
0
0
0
0
0
0
0
0
331.95
801.75
2279.7
4156.6
6504.8
8043.7
8464.7
9796.5
9158
8689.6
7556.2
5629.1
3511.8
1485
483.91
26.143
0
0
0
0
0
0
0
0
381.38
897.08
2107.7
4186.3
6149.5
7736.4
8314.2
8255.4
8418.3
7804.1
6481.5
4912.5
3008.6
1527.4
474.32
185.98
0
0
0
0
0
0
0
114.22
321.78
762.67
2190.8
3791.8
6067
6162.1
8088.5
8279.4
9380.5
8368.9
6728.7
4246.3
2888.6
1575
517.03
132.35
0
0
0
0
0
0
0
125.97
261.73
803.36
1812.4
3654.2
4268.1
7073.3
7342.3
7770.8
8072.6
6277
5649.6
4173.7
2460.8
1158.7
443.35
122.19
0
0
0
0
0
0
0
157.34
302.07
776.23
2271.5
3909.6
6043.6
7672.9
8981.9
8069
8683.3
6387.2
5696.3
4151.3
3249.1
1380.3
520.05
173.97
0
0
0
0
0
0
0
69.185
259.05
842.53
2187.2
3990.4
5819
7517.4
8436.3
7760.9
6650.1
7071
6512.1
4781.4
2531.5
1286.5
371.87
195.72
0
0
0
0
0
0
0
103.36
384.26
579.42
1842.4
3283.9
2340.3
6514.2
3712.4
2781.4
3707.3
4328.4
4320.1
4227.5
3493.5
1495.7
536.46
177.43
0
0
0
0
0
0
0
172.38
454.96
852.26
2244.9
3524.9
3661.5
4057.8
4124.4
5655
5569
6278.4
4972
4181.8
2860.4
1595.9
286.94
238.01
0
0
0
0
0
0
0
52.477
296.65
748.53
1063.7
922.8
1319.2
1736.7
2313.5
2425.1
1784.3
719.77
3716
1515
2014.6
1243.5
578.86
243.61
0
0
0
0
0
0
0
130.72
208
544.5
665.5
1885.8
2033.4
2858
3108.6
5422.5
5715.4
3955.4
3664.7
1569.5
679.12
1074.2
67.997
145.22
0
0
0
0
0
0
0
139.6
269.98
712.84
943.51
2562.6
1412.5
3747.4
3435.1
1840.8
606.49
2434
640.46
1530.1
1132.6
409.51
454.14
94.663
0
0
0
0
0
0
0
53.114
429.21
934.22
2092
2649
2592.5
5543.5
3706.5
3017
4728.3
5111
4314.1
4419.6
2527.7
1399.4
560.8
68.082
0
0
0
0
0
0
0
214.15
438.13
830.2
2426.5
4088.9
6582.5
7846.7
8576.5
8900.1
7868.2
6432.1
6302.5
4570.2
3113.2
1351.6
643.71
275.24
0
0
0
0
0
0
0
148.1
452.9
812.99
2549
4464.9
6663.8
7010.2
8675.1
9866
9207.7
8478.9
7261.5
5645.8
3246.9
1562.5
578.53
274.58
0
0
0
0
0
0
0
200.27
439.29
838.01
2406.1
3953.1
6396.7
7326.1
8119.7
9024.3
8801.1
8260.9
6406.8
4939.1
3255.1
1448.2
490.65
258.48
0
0
0
0
0
0
0
195.85
250.1
714.9
2440.7
4292.2
6007.2
6506.9
7721.9
7600.4
7925.3
6658.6
6021.6
4236.7
3205
1497.4
387.89
266.24
0
0
0
0
0
0
0
194.63
479.04
898.38
1816.2
3540.6
4137.8
5545.9
5755.8
6051
5816.8
6805
6004.8
5259.2
3804.2
1582.7
295.24
231.44
0
0
0
0
0
0
0
197.67
508.96
978.23
2396.5
4192.5
5159.9
7041.6
6601.2
7726.7
6779
6960.2
4605.5
4284.7
2646.5
1353.6
627.27
354.69
0
0
0
0
0
0
0
199.76
416.73
967.97
2234.4
3171.4
4276.2
6603.8
6999.9
7522.4
8373.5
6709.8
4193.3
2865.3
2745.2
1548.8
692.58
278.37
0
0
0
0
0
0
0
26.366
455.91
989.45
2632.4
2557.2
4660.4
6368
4971.1
3044.8
1910.6
1560
2488.5
1772
2527.7
1331.1
381.1
320.46
70.055
0
0
0
0
0
0
230.17
577.59
1104.2
1914.3
4256.8
4911.6
5840.5
6327.7
7689.8
6393.9
6245.1
4797.7
5016.6
3595.3
1702.5
598.21
358.44
87.171
0
0
0
0
0
0
184.26
309.35
785.43
2233.2
4282.5
5446.9
6565.9
7886.4
8259.6
7583
7699.7
7237.7
5489.9
3761.3
1699.8
603.44
342.8
121.59
0
0
0
0
0
0
181.96
340.31
778.81
2300.6
2219.3
3238.2
2710.4
5759.5
6586.8
6839
8220.8
7670.7
4755.3
3349.3
1623.7
492.69
337.26
146.52
0
0
0
0
0
0
184.57
368.98
863.19
2363.3
3955.7
5125.1
7213.3
8700.8
7768.8
7134.2
5793.9
6159.1
3720.8
3222.6
1659.2
315.01
248.27
111.67
0
0
0
0
0
0
230.06
388.33
1035.5
2551.6
3727.8
5128.1
5564.5
6031.7
4996.6
6902.8
5091
4961.8
3187.3
2863.7
1762.2
718.64
254.99
59.869
0
0
0
0
0
0
198.91
499.73
469.96
1732.2
1127.3
1058.8
1733.1
2503.6
1449.8
2352
2438.2
3198.1
1850.3
1225
809.19
728.31
356.79
77.881
0
0
0
0
0
0
246.61
398.75
756.46
2595.6
3489.6
4879.9
6702.1
8349
9480.7
7003.7
7478.5
5591.2
3561.6
2756.6
1608.2
462.87
246.74
189.38
0
0
0
0
0
0
188.73
509.4
1059
2557.3
4333.5
5326.3
6089.4
7159.9
7055.1
7720.2
7108.3
7484.8
5817.1
3632.8
1746.6
285.76
236.63
111.63
0
0
0
0
0
0
211.98
478.54
1048.2
2134.7
2771.9
2476
6353.7
4979.2
4137.5
3174.7
5128.5
5174.5
4869.6
3805
1564.3
705.47
369.8
119.89
0
0
0
0
0
0
258.27
520.47
869.31
2368.1
3390.2
5184.8
6385.5
5351.6
7562.5
5626.6
5003.2
2465.7
2529.6
2763.3
1126.9
673.09
366.06
17.111
0
0
0
0
0
0
68.506
499.32
1006.4
2363.9
4183.9
5997.9
7317.1
8262.1
8543.5
7754.7
7491.6
6831.6
5477.8
3127.7
1909.1
658.14
213.88
103.68
0
0
0
0
0
0
195.22
431
802.52
2555.8
4199.6
5059
6947.5
7195.3
8050.6
5383
4971.4
5283.9
3959.5
2693.8
1606.9
754.6
326.01
94.954
0
0
0
0
0
0
204.1
585.79
893.13
2334.5
2966.8
3296.8
4774.7
5901.7
7935.6
5144.6
4376.4
3503.2
3848.1
2759.3
1670.8
414.55
377.76
127.81
0
0
0
0
0
0
255.48
581.61
946.06
2628.8
4664.7
5919.1
6261.9
6230.6
7451.7
7458.9
6987.5
5334.8
4086.1
3241.7
1652.7
693.98
426.51
199.96
0
0
0
0
0
0
94.517
85.739
650.61
1537
2195.3
1312.9
1838.7
3337.2
2453.1
1354.3
2733.1
2709.1
2620.3
1947.1
1229.5
355.54
305.89
200.95
0
0
0
0
0
0
43.426
545.56
966.2
2180.6
3985.3
6493.3
7454
8499.6
9158.3
8220.1
6920.7
6421
4211.3
3281.1
1797.1
481.98
350.6
143.46
0
0
0
0
0
0
219.47
575.68
1043.9
1941.1
3246.4
5665.8
7122.5
7664.1
8527.5
8228
7082.4
5310
3761.8
3083.1
1598.8
763.47
216.72
33.659
0
0
0
0
0
0
243.51
570.55
1035.5
1589.3
3312.4
3700.3
3503.8
3902
5179.8
5809.9
8661.5
6991.5
4529.8
2724.5
1562.2
565.79
435.83
76.401
0
0
0
0
0
0
68.93
232.43
446.53
1660.7
2451.3
5599.7
7028.5
7883
7320.5
4412.7
4372.5
4399.6
5002.3
2668
1751.1
832.49
445.89
165.07
0
0
0
0
0
0
195.19
389.11
868.47
2079.9
3637.9
5369.6
4999
8213.6
6545.4
3350.1
3436.7
3194.4
2894.2
1969.9
1619
767.64
394.91
197.26
0
0
0
0
0
0
187.69
393.2
905.56
2311.9
3957.7
2991
2708.8
3837
5267.1
4240.6
5101.4
5312.7
3962.5
3768.4
1716.7
661.24
395.01
137.9
0
0
0
0
0
0
211.17
426.75
928.8
2218.5
3131.4
4777.4
3453.9
5948.4
7152.1
7385.1
5873.7
4389.9
3630
2000.5
1730.6
483.42
418.82
202.28
0
0
0
0
0
0
222.28
509.46
793.92
1956.6
2582.9
1857.4
4836.1
2672.3
3937.9
5740.2
7325.3
4581.2
4135.3
2880.5
1771.8
572.12
294.74
136.67
0
0
0
0
0
0
189.68
378.28
796.1
2556.7
4608.6
6518.3
7621.8
8664.8
9364.3
9058.5
8917.2
7587.5
5913.6
3886.9
1832.6
232.1
251.33
171.74
0
0
0
0
0
0
95.013
362.55
284.86
846.74
798.55
2171.6
1880.7
4389.8
7330
5748
3315
3212.8
2076.1
1942
1163.4
700.45
407.46
